LLT_Code,PT_Code
10013977,10013977
10013978,10003119
10013979,10061827
10013981,10077804
10013982,10077804
10013983,10013983
10013984,10013983
10013986,10013983
10013987,10068871
10013988,10038857
10013989,10047754
10013990,10013990
10013991,10051402
10013992,10014020
10013996,10043882
10013997,10061829
10013998,10013998
10013999,10013999
10014000,10043882
10014001,10043882
10014002,10014002
10014003,10033101
10014004,10014004
10014005,10014004
10014006,10045210
10014007,10045217
10014008,10052137
10014009,10014009
10014010,10043882
10014011,10014011
10014012,10014011
10014014,10014014
10014015,10014014
10014016,10014016
10014017,10014016
10014018,10043882
10014019,10061831
10014020,10014020
10014021,10085246
10014022,10003794
10014023,10043882
10014024,10043882
10014025,10014025
10014026,10058074
10014027,10014027
10014028,10076897
10014029,10017679
10014030,10017679
10014031,10014439
10014032,10069407
10014033,10069407
10014034,10048201
10014035,10034951
10014036,10048201
10014037,10014020
10014038,10045217
10014039,10014039
10014040,10010641
10014041,10010641
10014042,10010641
10014043,10063844
10014044,10077320
10014045,10036601
10014046,10068932
10014047,10023230
10014048,10052904
10014049,10036595
10014050,10036595
10014051,10036595
10014052,10043508
10014053,10043508
10014054,10058084
10014055,10014055
10014056,10070738
10014057,10070738
10014058,10070738
10014059,10056883
10014060,10014587
10014061,10014587
10014062,10014062
10014063,10014062
10014064,10061832
10014066,10014062
10014069,10035001
10014070,10028424
10014071,10014071
10014072,10014071
10014074,10014071
10014075,10014075
10014076,10019781
10014077,10015108
10014078,10015109
10014079,10014080
10014080,10014080
10014081,10022067
10014082,10014080
10014083,10042658
10014084,10014362
10014085,10014363
10014086,10014363
10014087,10014363
10014088,10014363
10014090,10014363
10014091,10014363
10014092,10014373
10014093,10014373
10014094,10014363
10014095,10014363
10014096,10014096
10014097,10014096
10014098,10014096
10014099,10019659
10014100,10014096
10014101,10019659
10014102,10037374
10014103,10043720
10014104,10014096
10014105,10014096
10014106,10014096
10014107,10019659
10014108,10014096
10014109,10014096
10014111,10061113
10014112,10061113
10014113,10014113
10014114,10061593
10014115,10014115
10014116,10014113
10014117,10061593
10014118,10014115
10014119,10014119
10014120,10014120
10014121,10014121
10014122,10045434
10014123,10061606
10014124,10061607
10014125,10061606
10014126,10061607
10014127,10014127
10014128,10014128
10014129,10014129
10014130,10014129
10014131,10014129
10014132,10014129
10014133,10014129
10014134,10014129
10014135,10014129
10014138,10061114
10014139,10014404
10014140,10014404
10014141,10014141
10014144,10014144
10014145,10024202
10014146,10014146
10014147,10014149
10014148,10014148
10014149,10014149
10014150,10015856
10014151,10010453
10014152,10014152
10014153,10014153
10014154,10014153
10014155,10014146
10014156,10014146
10014158,10014158
10014159,10015856
10014160,10061115
10014162,10061115
10014163,10014163
10014164,10014165
10014165,10014165
10014166,10014166
10014167,10014166
10014168,10014168
10014169,10014166
10014170,10014170
10014171,10014171
10014172,10014172
10014173,10014149
10014174,10024503
10014175,10024503
10014176,10024503
10014177,10024503
10014178,10024503
10014179,10014179
10014180,10014179
10014181,10014181
10014182,10005156
10014183,10014179
10014184,10014184
10014185,10014184
10014186,10014184
10014187,10014184
10014188,10012434
10014189,10012438
10014190,10014190
10014191,10012438
10014192,10014190
10014193,10014184
10014194,10014194
10014195,10014184
10014196,10041955
10014197,10014197
10014198,10014198
10014199,10014199
10014200,10014184
10014201,10014201
10014202,10014184
10014203,10014184
10014204,10039793
10014205,10041955
10014206,10014184
10014207,10014194
10014208,10014184
10014209,10014184
10014210,10030095
10014211,10030095
10014212,10002424
10014213,10003050
10014214,10030124
10014215,10003050
10014216,10048962
10014217,10048962
10014218,10010726
10014219,10018713
10014220,10030124
10014221,10015993
10014222,10016029
10014223,10018092
10014224,10030104
10014225,10023845
10014226,10022085
10014227,10030104
10014228,10023893
10014229,10023845
10014230,10030124
10014231,10024558
10014232,10030124
10014233,10037423
10014234,10030095
10014235,10011033
10014236,10030124
10014237,10015993
10014238,10023845
10014239,10030124
10014240,10030104
10014241,10030110
10014242,10066774
10014243,10034829
10014244,10063412
10014245,10063412
10014246,10063412
10014247,10063412
10014248,10063412
10014249,10063412
10014250,10034545
10014251,10030124
10014252,10034829
10014253,10037423
10014254,10002424
10014255,10038886
10014256,10039755
10014257,10043967
10014258,10044296
10014259,10030124
10014260,10002424
10014261,10023845
10014262,10047763
10014263,10030124
10014264,10030095
10014265,10010055
10014266,10010056
10014267,10010059
10014269,10014270
10014270,10014270
10014271,10067989
10014272,10053884
10014273,10053884
10014274,10014587
10014275,10014407
10014276,10014408
10014277,10014409
10014278,10082203
10014279,10061688
10014280,10056379
10014281,10068188
10014282,10068188
10014283,10041954
10014284,10042255
10014285,10022116
10014286,10037760
10014287,10009856
10014288,10043458
10014289,10013709
10014290,10013709
10014291,10013709
10014292,10002383
10014293,10078078
10014294,10023215
10014295,10023215
10014296,10023215
10014297,10023215
10014298,10023215
10014299,10023215
10014300,10023215
10014301,10023215
10014302,10023215
10014303,10023215
10014304,10023215
10014305,10023215
10014306,10023215
10014307,10023215
10014308,10023215
10014309,10023215
10014310,10023215
10014311,10034474
10014312,10034474
10014313,10035598
10014314,10019027
10014315,10016946
10014316,10014316
10014317,10020429
10014318,10020429
10014319,10020429
10014320,10062177
10014321,10062177
10014322,10062177
10014323,10014326
10014324,10014328
10014325,10014325
10014326,10014326
10014327,10014326
10014328,10014328
10014329,10014325
10014330,10036596
10014331,10014331
10014332,10014362
10014333,10014363
10014334,10014363
10014335,10014373
10014336,10014363
10014337,10012442
10014338,10014338
10014339,10021588
10014340,10061833
10014341,10061833
10014342,10023204
10014343,10023215
10014344,10061394
10014345,10031161
10014346,10024453
10014347,10014347
10014348,10014348
10014349,10014349
10014350,10014349
10014351,10014349
10014352,10014349
10014353,10014349
10014354,10039917
10014355,10039917
10014356,10015571
10014357,10014357
10014358,10014358
10014359,10014455
10014360,10014456
10014361,10014457
10014362,10014362
10014363,10014363
10014364,10014363
10014365,10014363
10014366,10014363
10014367,10014363
10014368,10014368
10014369,10014369
10014370,10014370
10014371,10061116
10014372,10014372
10014373,10014373
10014374,10014374
10014375,10014375
10014376,10014376
10014377,10014377
10014378,10014378
10014379,10014379
10014380,10014380
10014381,10014385
10014382,10014386
10014383,10014387
10014384,10014388
10014385,10014385
10014386,10014386
10014387,10014387
10014388,10014388
10014389,10014389
10014390,10014390
10014391,10014391
10014392,10014392
10014393,10014393
10014394,10014394
10014395,10014395
10014396,10014396
10014397,10057913
10014398,10014398
10014399,10014399
10014400,10014400
10014401,10014398
10014402,10014399
10014403,10014400
10014404,10014404
10014405,10014405
10014406,10014405
10014407,10014407
10014408,10014408
10014409,10014409
10014410,10014418
10014411,10061014
10014413,10014418
10014414,10014418
10014415,10014415
10014416,10014415
10014417,10014418
10014418,10014418
10014420,10014418
10014421,10054977
10014422,10061014
10014423,10061715
10014424,10061716
10014425,10061716
10014426,10061716
10014427,10061715
10014428,10061579
10014429,10061579
10014430,10014430
10014431,10014431
10014432,10014432
10014433,10061834
10014434,10014434
10014435,10014435
10014436,10014436
10014437,10014437
10014438,10014438
10014439,10014439
10014440,10014440
10014441,10014441
10014442,10014442
10014443,10014443
10014444,10014444
10014445,10014445
10014446,10003760
10014447,10003761
10014448,10003762
10014449,10014449
10014450,10014450
10014451,10014451
10014452,10014449
10014453,10014450
10014454,10014451
10014455,10014455
10014456,10014456
10014457,10014457
10014458,10014458
10014459,10014459
10014460,10014459
10014461,10011530
10014462,10014458
10014463,10014459
10014464,10011531
10014465,10011532
10014466,10061836
10014467,10014467
10014468,10014468
10014469,10014469
10014470,10046636
10014471,10046637
10014472,10014472
10014473,10014472
10014474,10005750
10014475,10005750
10014478,10005443
10014479,10005725
10014480,10060795
10014481,10060795
10014482,10005655
10014483,10015535
10014484,10036975
10014485,10049187
10014487,10083585
10014488,10062055
10014489,10014489
10014490,10014490
10014491,10014489
10014492,10002383
10014493,10015218
10014494,10006895
10014495,10061621
10014496,10074498
10014497,10064958
10014498,10014498
10014499,10061169
10014500,10014513
10014501,10061169
10014502,10002897
10014503,10061340
10014504,10021338
10014505,10014513
10014506,10014513
10014507,10014522
10014508,10038547
10014509,10002897
10014510,10014513
10014511,10014522
10014512,10047193
10014513,10014513
10014514,10061340
10014515,10008088
10014516,10061169
10014517,10061169
10014518,10040067
10014519,10061340
10014520,10027395
10014521,10037377
10014522,10014522
10014525,10061169
10014526,10061340
10014527,10067010
10014528,10061340
10014529,10007684
10014530,10008088
10014531,10008088
10014532,10011084
10014533,10061340
10014534,10061340
10014535,10061340
10014536,10027395
10014537,10037377
10014538,10038826
10014539,10061340
10014540,10010481
10014541,10061062
10014542,10047700
10014543,10018830
10014544,10014430
10014545,10014431
10014546,10014432
10014547,10010234
10014548,10010235
10014549,10010236
10014550,10012374
10014551,10014551
10014552,10014552
10014553,10014551
10014554,10054196
10014555,10054196
10014557,10014557
10014558,10014551
10014559,10014551
10014560,10014557
10014561,10014561
10014562,10042344
10014563,10014561
10014564,10014561
10014566,10014566
10014567,10014567
10014568,10014568
10014569,10014569
10014570,10071699
10014571,10014568
10014572,10014568
10014573,10014568
10014574,10014952
10014575,10027982
10014576,10014576
10014577,10044041
10014578,10044032
10014579,10014579
10014580,10014581
10014581,10014581
10014582,10056387
10014583,10014583
10014584,10014584
10014585,10014586
10014586,10014586
10014587,10014587
10014588,10014602
10014589,10014589
10014590,10027285
10014591,10061118
10014592,10061119
10014593,10014612
10014594,10014581
10014595,10014581
10014596,10014596
10014597,10014597
10014598,10014598
10014601,10014581
10014602,10014602
10014603,10014603
10014604,10042297
10014605,10061118
10014606,10061119
10014607,10014607
10014608,10014607
10014609,10014607
10014610,10057854
10014611,10014611
10014612,10014612
10014613,10014612
10014614,10014614
10014615,10014619
10014616,10014581
10014617,10014617
10014618,10014618
10014619,10014619
10014620,10014622
10014621,10014619
10014622,10014622
10014625,10014625
10014626,10014625
10014627,10014627
10014628,10044221
10014629,10014625
